,DIGNIDAD_CODIGO,DIGNIDAD_NOMBRE,CANDIDATO_PROVINCIA_CODIGO,CANDIDATO_PROVINCIA_NOMBRE,CANDIDATO_CANTON_CODIGO,CANDIDATO_CANTON_NOMBRE,OP_CODIGO,CANDIDATO_CODIGO,CANDIDATO_NOMBRE,CANDIDATO_SEXO,CANDIDATO_EDAD,CANDIDATO_ORDEN_LISTA,SUPLENTE1_NOMBRE,SUPLENTE1_SEXO,SUPLENTE1_EDAD,SUPLENTE2_NOMBRE,SUPLENTE2_SEXO,SUPLENTE2_EDAD,CANDIDATO_ESTADO
6957,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,476.0,JAMA,7.0,5134760000013.0,ARTEAGA ALCIVAR JOSE ALEXANDER,HOMBRES,39.0,1.0,CEDEÑO VITE OSCAR ELOY,HOMBRES,49.0,,,,NO ELECTOS
6958,5.0,CONCEJAL MUNICIPAL,12.0,LOS RÍOS,530.0,PUEBLO VIEJO,4.0,5125300000004.0,VALENCIA BERMEO KIBER KELLY,HOMBRES,54.0,1.0,CEVALLOS ROLDAN PEDRO ALBERTO,HOMBRES,49.0,,,,NO ELECTOS
6959,5.0,CONCEJAL MUNICIPAL,5.0,COTOPAXI,105.0,PUJILI,50000000201.0,5051050000004.0,SEVILLA OLMOS MIGUEL ANGEL,HOMBRES,48.0,1.0,CHUGCHILAN CAJAS JOSE CESAR,HOMBRES,49.0,,,,NO ELECTOS
6960,5.0,CONCEJAL MUNICIPAL,6.0,CHIMBORAZO,205.0,COLTA,25.0,5062050000038.0,TENESACA ATUPANA  PEDRO,HOMBRES,46.0,2.0,CUJI ALVAREZ  MANUEL,HOMBRES,49.0,,,,NO ELECTOS
6961,5.0,CONCEJAL MUNICIPAL,11.0,LOJA,815.0,CHAGUARPAMBA,12.0,5118150000016.0,TORRES ARMIJOS DIGNA MARTHA,MUJERES,38.0,1.0,CURIPOMA BELTRAN ANGEL EDUARDO,HOMBRES,49.0,,,,NO ELECTOS
6962,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,910.0,PEDERNALES,17.0,5139100000031.0,ZAMBRANO PINCAY CRUZ ALBERTO,HOMBRES,35.0,1.0,CUZME VELEZ MANUEL MARIA,HOMBRES,49.0,,,,NO ELECTOS
6963,7.0,DIPUTADOS PROVINCIALES,8.0,ESMERALDAS,0.0,0.0,7.0,7080000000025.0,ESTUPINAN MARTINEZ LUIS LUDGERIO,HOMBRES,58.0,1.0,DAZA QUINONEZ JOFFRE ANTONIO,HOMBRES,49.0,,,,NO ELECTOS
6964,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,405.0,SALINAS,22.0,5094050000033.0,ORRALA NIETO WILFRIDO PAOLO,HOMBRES,32.0,3.0,DE LA CRUZ PEZO JUAN EUFACIO,HOMBRES,49.0,,,,NO ELECTOS
6965,7.0,DIPUTADOS PROVINCIALES,3.0,CAÑAR,0.0,0.0,24.0,7030000000023.0,TORRES ORTIZ YAMILET DE LOURDES,MUJERES,45.0,2.0,ENCALADA NELSON HUMBERTO,HOMBRES,49.0,,,,NO ELECTOS
6966,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,910.0,PEDERNALES,4.0,5139100000008.0,TORRES SANCHEZ SEGUNDO LORENZO,HOMBRES,36.0,2.0,ESPINAR LUCAS CARLOS ALBERTO,HOMBRES,49.0,,,,NO ELECTOS
6967,7.0,DIPUTADOS PROVINCIALES,4.0,CARCHI,0.0,0.0,40000000202.0,7040000000016.0,ROMO MOLINA FELIPE ANDRES,HOMBRES,37.0,1.0,ESTRADA PANCHO CELSO RODRIGO,HOMBRES,49.0,,,,NO ELECTOS
6968,5.0,CONCEJAL MUNICIPAL,12.0,LOS RÍOS,515.0,BABAHOYO,10.0,5125150000030.0,RAMOS URQUIZA JULIO CESAR,HOMBRES,28.0,5.0,FILIAN HURTADO JUAN ENRIQUE,HOMBRES,49.0,,,,NO ELECTOS
6969,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,820.0,DURAN,24.0,5098200000080.0,POVEDA GARCIA OSCAR JUAN,HOMBRES,50.0,5.0,FUENTES VAIDAL TOMAS ELEODORO,HOMBRES,49.0,,,,NO ELECTOS
6970,3.0,CONSEJERO PROVINCIAL,9.0,GUAYAS,0.0,0.0,11.0,3090000000048.0,MORA BANCHON REYMUNDO,HOMBRES,45.0,6.0,GARCIA ALAVA WILMER VICENTE,HOMBRES,49.0,,,,NO ELECTOS
6971,5.0,CONCEJAL MUNICIPAL,7.0,EL ORO,350.0,MACHALA,28.0,5073500000083.0,ALONSO FERNANDEZ MAXIMO FROILAN,HOMBRES,39.0,5.0,GARROCHAMBA SINCHIRE ISAIAS,HOMBRES,49.0,,,,NO ELECTOS
6972,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,435.0,NARANJAL,4.0,5094350000007.0,MADRID ANASTACIO JORGE LUIS,HOMBRES,37.0,1.0,GARZON CORONEL CORNELIO ALEJANDRO,HOMBRES,49.0,,,,NO ELECTOS
6973,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,440.0,PORTOVIEJO,1.0,5134400000002.0,SOLORZANO CHAVEZ BOLIVAR ALBERTO,HOMBRES,58.0,2.0,GILER VELASQUEZ MANUEL ANTONIO,HOMBRES,49.0,,,,NO ELECTOS
6974,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,420.0,MILAGRO,12.0,5094200000043.0,ZUÑIGA  SALA JORGE  STANLEY,HOMBRES,46.0,3.0,GONZALEZ OLAYA OSWALDO  ADALBERTO,HOMBRES,49.0,,,,NO ELECTOS
6975,5.0,CONCEJAL MUNICIPAL,12.0,LOS RÍOS,750.0,PALENQUE,4.0,5127500000005.0,NUNEZ RIZZO PEDRO JULIO,HOMBRES,40.0,2.0,HERRERA JURADO TEODULO DIMAS,HOMBRES,49.0,,,,NO ELECTOS
6976,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,550.0,TOSAGUA,15.0,5135500000025.0,CHINACHI FRANCO CARLOS ALFREDO,HOMBRES,48.0,1.0,INTRIAGO MERA RAMON ANTONIO,HOMBRES,49.0,,,,NO ELECTOS
6977,5.0,CONCEJAL MUNICIPAL,1.0,AZUAY,275.0,PAUTE,10000000202.0,5012750000019.0,MAXI CEDILLO SIMON BOLIVAR,HOMBRES,41.0,1.0,JUCA JOSE MANUEL,HOMBRES,49.0,,,,NO ELECTOS
6978,3.0,CONSEJERO PROVINCIAL,22.0,ORELLANA,0.0,0.0,15.0,3220000000014.0,RIOFRIO  OCHOA LUIS ALCIVAR,HOMBRES,41.0,2.0,LEDESMA  VALLEJO ANGEL  WUILLINTON,HOMBRES,49.0,,,,NO ELECTOS
6979,5.0,CONCEJAL MUNICIPAL,3.0,CAÑAR,240.0,CANAR,24.0,5032400000021.0,NARANJO GOMEZCOELLO ANGEL DE LA PAZ,MUJERES,46.0,3.0,LEMA LEMA AMBROCIO,HOMBRES,49.0,,,,NO ELECTOS
6980,7.0,DIPUTADOS PROVINCIALES,9.0,GUAYAS,0.0,0.0,201.0,7090000000027.0,CHIQUE MORA ELVIA  VERNA,MUJERES,48.0,9.0,LEON JIMENEZ CARLOS JULIO,HOMBRES,49.0,,,,NO ELECTOS
6981,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,735.0,PLAYAS,202.0,5097350000005.0,GALARRAGA LOPEZ OCTAVIO,HOMBRES,50.0,2.0,LINDAO YAGUAL PEDRO FLORENTINO,HOMBRES,49.0,,,,NO ELECTOS
6982,5.0,CONCEJAL MUNICIPAL,7.0,EL ORO,875.0,BALSAS,70000000203.0,5078750000007.0,PINTO RAMIREZ MANUEL ANDRES,HOMBRES,42.0,1.0,LOAYZA BLACIO LUIS VICENTE,HOMBRES,49.0,,,,NO ELECTOS
6983,7.0,DIPUTADOS PROVINCIALES,8.0,ESMERALDAS,0.0,0.0,12.0,7080000000038.0,RODRIGUEZ CAMPUZANO ANGEL CRISOSTOMO,HOMBRES,61.0,2.0,LOPEZ PALACIOS ANTONIO,HOMBRES,49.0,,,,NO ELECTOS
6984,7.0,DIPUTADOS PROVINCIALES,9.0,GUAYAS,0.0,0.0,15.0,7090000000212.0,CEDEÑO ALEJANDRO ELIO ADOLFO,HOMBRES,30.0,14.0,LOPEZ SANCHEZ MIGUEL ANGEL,HOMBRES,49.0,,,,NO ELECTOS
6985,7.0,DIPUTADOS PROVINCIALES,13.0,MANABÍ,0.0,0.0,11.0,7130000000071.0,GUADAMUD CEDEÑO CARLOS TULIO,HOMBRES,68.0,7.0,LOZANO HERDOIZA MANUEL MARIA,HOMBRES,49.0,,,,NO ELECTOS
6986,5.0,CONCEJAL MUNICIPAL,19.0,ZAMORA CHINCHIPE,655.0,ZAMORA,10.0,5196550000015.0,VILLALTA ORTEGA JUANA ALICIA,MUJERES,44.0,3.0,LUPERCIO FIGUEROA SEGUNDO MATIAS,HOMBRES,49.0,,,,NO ELECTOS
6987,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,940.0,NOBOL?PIEDRAHITA,6.0,5099400000012.0,NAVARRETE MORAN ANGELA MONSERRATE,MUJERES,49.0,3.0,MAGALLANES BARZOLA ALBERTO LUIS,HOMBRES,49.0,,,,NO ELECTOS
6988,7.0,DIPUTADOS PROVINCIALES,10.0,IMBABURA,0.0,0.0,17.0,7100000000025.0,PASQUEL BELTRAN ALFONSO NICANOR,HOMBRES,48.0,1.0,MANTILLA ALZAMORA MARCO VICENTE,HOMBRES,49.0,,,,NO ELECTOS
6989,7.0,DIPUTADOS PROVINCIALES,4.0,CARCHI,0.0,0.0,40000000201.0,7040000000010.0,ENRIQUEZ ENRIQUEZ WILSON GALO,HOMBRES,51.0,1.0,MARTINEZ CUARAN BAYARDO CLEMENTE,HOMBRES,49.0,,,,NO ELECTOS
6990,3.0,CONSEJERO PROVINCIAL,19.0,ZAMORA CHINCHIPE,0.0,0.0,6.0,3190000000006.0,RIOS RIOS ULFER FELICIANO,HOMBRES,52.0,2.0,MARTINEZ GUEVARA EDMUNDO VIDALINO,HOMBRES,49.0,,,,NO ELECTOS
6991,5.0,CONCEJAL MUNICIPAL,6.0,CHIMBORAZO,830.0,PALLATANGA,10.0,5068300000018.0,TORRES LEMA MARCO RAMIRO,HOMBRES,29.0,3.0,MATUTE JARRIN ILARIO MANUEL,HOMBRES,49.0,,,,NO ELECTOS
6992,7.0,DIPUTADOS PROVINCIALES,17.0,PICHINCHA,0.0,0.0,10.0,7170000000102.0,BAHAMONDE MOLINEROS JORGE AGUSTIN,HOMBRES,56.0,4.0,MEDIAVILLA FLORES JOSE FELIX GUILLERMO,HOMBRES,49.0,,,,NO ELECTOS
6993,5.0,CONCEJAL MUNICIPAL,18.0,TUNGURAHUA,135.0,AMBATO,22.0,5181350000080.0,QUIROGA LOPEZ GONZALO ROLANDO,HOMBRES,30.0,2.0,MEDINA ARAUZ CESAR BENEDICTO,HOMBRES,49.0,,,,NO ELECTOS
6994,5.0,CONCEJAL MUNICIPAL,18.0,TUNGURAHUA,135.0,AMBATO,14.0,5181350000059.0,MENA MORENO INES MARGOTH,MUJERES,36.0,5.0,MENA OJEDA JORGE WASHINGTON,HOMBRES,49.0,,,,NO ELECTOS
6995,5.0,CONCEJAL MUNICIPAL,1.0,AZUAY,885.0,NABON,12.0,5018850000018.0,QUEZADA RODAS HOLGER IBAN,HOMBRES,33.0,3.0,MENDIA CEDILLO DANIEL JUVENTINO,HOMBRES,49.0,,,,NO ELECTOS
6996,7.0,DIPUTADOS PROVINCIALES,13.0,MANABÍ,0.0,0.0,4.0,7130000000026.0,RIVAS VALLE JOSE BALTAZAR,HOMBRES,51.0,2.0,MENDOZA MENDOZA JOSE ALBERTO,HOMBRES,49.0,,,,NO ELECTOS
6997,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,440.0,PORTOVIEJO,10.0,5134400000046.0,QUIJIJE MACIAS MANUEL JUVENAL,HOMBRES,58.0,4.0,MEZA INTRIAGO JOSE WIGBERTO,HOMBRES,49.0,,,,NO ELECTOS
6998,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,790.0,SIMON BOLIVAR,15.0,5097900000025.0,HIDALGO CASTAÑEDA LUIS ANTONIO,HOMBRES,43.0,1.0,MIRANDA CORDERO JAIME ROCAMBOLE,HOMBRES,49.0,,,,NO ELECTOS
6999,5.0,CONCEJAL MUNICIPAL,4.0,CARCHI,5.0,TULCAN,40000000202.0,5040050000018.0,MERA VALENZUELA MARLON FERNANDO,HOMBRES,44.0,2.0,MORILLO BOLANOS EDGAR OSWALDO,HOMBRES,49.0,,,,NO ELECTOS
7000,5.0,CONCEJAL MUNICIPAL,3.0,CAÑAR,245.0,BIBLIAN,10.0,5032450000012.0,PESANTEZ SANCHEZ VICENTE LEOPOLDO,HOMBRES,49.0,3.0,NAULA JARA LUIS GONZALO,HOMBRES,49.0,,,,NO ELECTOS
7001,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,965.0,LA LIBERTAD,1.0,5099650000002.0,PAREDES RONQUILLO JOFFRE,HOMBRES,43.0,2.0,NEIRA MALAVE JOSE FELIX,HOMBRES,49.0,,,,NO ELECTOS
7002,5.0,CONCEJAL MUNICIPAL,8.0,ESMERALDAS,561.0,RIO VERDE,15.0,5085610000024.0,OREJUELA VALENCIA NIVEN DAVID,HOMBRES,35.0,3.0,OLAYA ESTUPINAN LIBERMAN SACARIA,HOMBRES,49.0,,,,NO ELECTOS
7003,5.0,CONCEJAL MUNICIPAL,1.0,AZUAY,990.0,GUACHAPALA,5.0,5019900000004.0,ARIAS ATIENCIA GUILLERMO RUPERTO,HOMBRES,36.0,1.0,OLSON ANGEL ERNESTO,HOMBRES,49.0,,,,NO ELECTOS
7004,7.0,DIPUTADOS PROVINCIALES,13.0,MANABÍ,0.0,0.0,12.0,7130000000074.0,CHIRIBOGA DELGADO VICTOR LENIN,HOMBRES,57.0,2.0,OSEJOS MANRIQUE MIGUEL FERNANDO,HOMBRES,49.0,,,,NO ELECTOS
7005,5.0,CONCEJAL MUNICIPAL,11.0,LOJA,305.0,SARAGURO,7.0,5113050000013.0,CASTRO GUZMAN NORMAN EUGENIO,HOMBRES,32.0,1.0,PACHAR NILO HORLANDO,HOMBRES,49.0,,,,NO ELECTOS
7006,5.0,CONCEJAL MUNICIPAL,7.0,EL ORO,365.0,PASAJE,7.0,5073650000021.0,HEREDIA NAGUA ALIPIO BOLIVAR,HOMBRES,67.0,3.0,PACHECO RAMIREZ CARLOS ALFONSO,HOMBRES,49.0,,,,NO ELECTOS
7007,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,455.0,JIPIJAPA,15.0,5134550000034.0,GONZALEZ SANCHEZ WILMER ANDRES,HOMBRES,40.0,1.0,PARRALES PARRALES CRUZ ARSENIO,HOMBRES,49.0,,,,NO ELECTOS
7008,7.0,DIPUTADOS PROVINCIALES,19.0,ZAMORA CHINCHIPE,0.0,0.0,15.0,7190000000014.0,VELASCO BAYAS BOLIVAR FERNANDO,HOMBRES,46.0,2.0,PINEDA ANGEL ALBERTO,HOMBRES,49.0,,,,NO ELECTOS
7009,7.0,DIPUTADOS PROVINCIALES,3.0,CAÑAR,0.0,0.0,7.0,7030000000004.0,CABRERA YUMBLA NAPOLEON,HOMBRES,45.0,1.0,PINGUIL BUÑAY JOSE EUSEBIO,HOMBRES,49.0,,,,NO ELECTOS
7010,5.0,CONCEJAL MUNICIPAL,11.0,LOJA,815.0,CHAGUARPAMBA,110000000042.0,5118150000027.0,TORRES TORRES VICTOR JOSE,HOMBRES,32.0,3.0,POGO CAMACHO ADRIANO DUVAL,HOMBRES,49.0,,,,NO ELECTOS
7011,7.0,DIPUTADOS PROVINCIALES,17.0,PICHINCHA,0.0,0.0,15.0,7170000000166.0,VILMONTE BELTRAN MENTOR JOSE,HOMBRES,43.0,12.0,POMA VIVANCO WALTER RODRIGO,HOMBRES,49.0,,,,NO ELECTOS
7012,5.0,CONCEJAL MUNICIPAL,11.0,LOJA,311.0,OLMEDO,110000000042.0,5113110000019.0,CARRION CARRION JULIO ALFONSO,HOMBRES,45.0,1.0,QUEVEDO ARMIJOS JOSE HECTOR,HOMBRES,49.0,,,,NO ELECTOS
7013,5.0,CONCEJAL MUNICIPAL,1.0,AZUAY,260.0,CUENCA,7.0,5012600000047.0,TENORIO SALGADO JUAN RAMON,HOMBRES,44.0,5.0,QUEZADA QUEZADA FAUSTO TOBIAS,HOMBRES,49.0,,,,NO ELECTOS
7014,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,440.0,PORTOVIEJO,5.0,5134400000029.0,ANDRADE CASTRO ANGHELO PATRICIO,HOMBRES,49.0,5.0,QUIROZ CEDEÑO EDUARDO ANTONIO,HOMBRES,49.0,,,,NO ELECTOS
7015,5.0,CONCEJAL MUNICIPAL,1.0,AZUAY,260.0,CUENCA,7.0,5012600000048.0,ROBALINO MARCO ANTONIO,HOMBRES,50.0,6.0,QUITO ARGUDO MANUEL ALFREDO,HOMBRES,49.0,,,,NO ELECTOS
7016,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,476.0,JAMA,12.0,5134760000020.0,BECERRA ALVARADO MARIA ELENA,MUJERES,49.0,2.0,RAMIREZ CEVALLOS LORGIO OSWALDO,HOMBRES,49.0,,,,NO ELECTOS
7017,5.0,CONCEJAL MUNICIPAL,7.0,EL ORO,355.0,SANTA ROSA,24.0,5073550000037.0,ESPINOZA CASTILLO JHONY ALBERTO,HOMBRES,51.0,1.0,RAMIREZ ORTIZ ANGEL ASTERIO,HOMBRES,49.0,,,,NO ELECTOS
7018,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,390.0,GUAYAQUIL,11.0,5093900000058.0,PALMA PEDRO JULIO,HOMBRES,47.0,2.0,RAMOS VALDIVIEZO LUIS ENRIQUE,HOMBRES,49.0,,,,NO ELECTOS
7019,3.0,CONSEJERO PROVINCIAL,13.0,MANABÍ,0.0,0.0,5.0,3130000000022.0,GONZALEZ LIMONGI VICENTE ANTONIO,HOMBRES,34.0,2.0,RIVADENEIRA MOREIRA JORGE TEOFILO,HOMBRES,49.0,,,,NO ELECTOS
7020,5.0,CONCEJAL MUNICIPAL,7.0,EL ORO,370.0,PINAS,24.0,5073700000030.0,TORRES JIMENEZ LIVIO JOSE,HOMBRES,38.0,3.0,RIVAS ZAMBRANO MIGUEL ANGEL,HOMBRES,49.0,,,,NO ELECTOS
7021,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,435.0,NARANJAL,10.0,5094350000020.0,PEÑAFIEL PEÑAFIEL FELIX JOEL,HOMBRES,52.0,2.0,RIVERA ZEA PABLO CELSO,HOMBRES,49.0,,,,NO ELECTOS
7022,5.0,CONCEJAL MUNICIPAL,11.0,LOJA,320.0,CALVAS,10.0,5113200000016.0,TORRES CUMBICUS JOSE LEONCIO,HOMBRES,48.0,1.0,RODRIGUEZ CARRION PROSPERO CESAR,HOMBRES,49.0,,,,NO ELECTOS
7023,5.0,CONCEJAL MUNICIPAL,1.0,AZUAY,556.0,CAMILO PONCE ENRIQUEZ,12.0,5015560000042.0,BORJA PUMA LUIS RODRIGO,HOMBRES,32.0,7.0,ROGEL AGURTO POLIVIO MIGDONIO,HOMBRES,49.0,,,,NO ELECTOS
7024,5.0,CONCEJAL MUNICIPAL,8.0,ESMERALDAS,785.0,ATACAMES,202.0,5087850000009.0,ZAMBRANO CEDENO AMABLE,HOMBRES,52.0,3.0,RUEDA LOPEZ EFRAIN AUGUSTO,HOMBRES,49.0,,,,NO ELECTOS
7025,5.0,CONCEJAL MUNICIPAL,7.0,EL ORO,585.0,CHILLA,17.0,5075850000015.0,SANCHEZ GUAILLAGUAMAN PEDRO ERNESTO,HOMBRES,33.0,3.0,RUILOVA CAIMINAGUA LUIS MEDARDO,HOMBRES,49.0,,,,NO ELECTOS
7026,5.0,CONCEJAL MUNICIPAL,15.0,NAPO,635.0,QUIJOS,6.0,5156350000003.0,CHAVEZ VARGAS DIXI MABEL,MUJERES,38.0,1.0,RUIZ HARO EDMUNDO EFRAIN,HOMBRES,49.0,,,,NO ELECTOS
7027,7.0,DIPUTADOS PROVINCIALES,7.0,EL ORO,0.0,0.0,70000000201.0,7070000000002.0,ESPINOSA APOLO MARIA ELENA,MUJERES,52.0,2.0,SALAZAR FRANCO FELIX GERARDO,HOMBRES,49.0,,,,NO ELECTOS
7028,7.0,DIPUTADOS PROVINCIALES,17.0,PICHINCHA,0.0,0.0,28.0,7170000000229.0,CADENA ESCOBAR  MARIO GAGARIN,HOMBRES,41.0,5.0,SALVADOR JACOME  LUIS PATRICIO,HOMBRES,49.0,,,,NO ELECTOS
7029,5.0,CONCEJAL MUNICIPAL,2.0,BOLÍVAR,165.0,GUARANDA,7.0,5021650000024.0,VEGA CAMACHO EVA JUDITH,MUJERES,52.0,4.0,SANCHEZ QUIROZ HECTOR GONZALO,HOMBRES,49.0,,,,NO ELECTOS
7030,5.0,CONCEJAL MUNICIPAL,17.0,PICHINCHA,60.0,QUITO,15.0,5170600000082.0,BRACERO VELASCO LUIS FREDDY EDISON,HOMBRES,40.0,5.0,SANDOVAL VELASTEGUI VICENTE FERNANDO,HOMBRES,49.0,,,,NO ELECTOS
7031,7.0,DIPUTADOS PROVINCIALES,1.0,AZUAY,0.0,0.0,10.0,7010000000037.0,GUILLERMO RIOS JORGE VICENTE,HOMBRES,48.0,2.0,SAQUINAULA MEJIA JORGE ANCELMO,HOMBRES,49.0,,,,NO ELECTOS
7032,3.0,CONSEJERO PROVINCIAL,15.0,NAPO,0.0,0.0,5.0,3150000000004.0,LICUY SHIGUANGO ISIDRO ELOY,HOMBRES,50.0,2.0,SHIGUANGO YUMBO MAXIMILIANO FRANCISCO,HOMBRES,49.0,,,,NO ELECTOS
7033,5.0,CONCEJAL MUNICIPAL,6.0,CHIMBORAZO,220.0,CHUNCHI,62200000209.0,5062200000016.0,MUNOZ MURILLO ARMANDO WASHINGTON,HOMBRES,34.0,1.0,SOLIZ PEREZ MIGUEL ALBERTO,HOMBRES,49.0,,,,NO ELECTOS
7034,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,455.0,JIPIJAPA,24.0,5134550000048.0,PINARGOTE RIVERA ADOLFO FREMITT,HOMBRES,38.0,3.0,SUAREZ MARCILLO OTTER WILTON,HOMBRES,49.0,,,,NO ELECTOS
7035,3.0,CONSEJERO PROVINCIAL,11.0,LOJA,0.0,0.0,4.0,3110000000008.0,RAMOS RUIZ ELVIS PATRICIO,HOMBRES,42.0,2.0,TRUJILLO TRUJILLO LUIS ANTONIO,HOMBRES,49.0,,,,NO ELECTOS
7036,5.0,CONCEJAL MUNICIPAL,15.0,NAPO,635.0,QUIJOS,7.0,5156350000005.0,ALOMOTO PAUCAR AGUSTIN,HOMBRES,54.0,1.0,TUZA SIMBANA SEGUNDO CLEMENTE,HOMBRES,49.0,,,,NO ELECTOS
7037,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,405.0,SALINAS,17.0,5094050000028.0,ROURA ORTEGA JUAN CARLOS,HOMBRES,42.0,1.0,ULLOA AVENDAÑO JOSE ALBERTO,HOMBRES,49.0,,,,NO ELECTOS
7038,7.0,DIPUTADOS PROVINCIALES,17.0,PICHINCHA,0.0,0.0,14.0,7170000000147.0,YEPEZ FREIRE ANA JULIA,MUJERES,51.0,7.0,VALENCIA CAÑAR HERNAN OSWALDO,HOMBRES,49.0,,,,NO ELECTOS
7039,5.0,CONCEJAL MUNICIPAL,18.0,TUNGURAHUA,160.0,QUERO,180000000201.0,5181600000004.0,ORTEGA VILLAGOMEZ FABIAN FILISTEO,HOMBRES,38.0,1.0,VARGAS ANIBAL OLIVERIO,HOMBRES,49.0,,,,NO ELECTOS
7040,3.0,CONSEJERO PROVINCIAL,5.0,COTOPAXI,0.0,0.0,1.0,3050000000002.0,CAICEDO ATIAGA FRANCISCO MARCELO,HOMBRES,36.0,2.0,VENEGAS MERA VICTOR HUGO,HOMBRES,49.0,,,,NO ELECTOS
7041,5.0,CONCEJAL MUNICIPAL,17.0,PICHINCHA,895.0,PEDRO VICENTE MALDONADO,1.0,5178950000003.0,AYAVACA DELGADO CARMEN CECILIA,MUJERES,34.0,3.0,VERA LIMONES RENELMO FLORENCIO,HOMBRES,49.0,,,,NO ELECTOS
7042,3.0,CONSEJERO PROVINCIAL,1.0,AZUAY,0.0,0.0,4.0,3010000000016.0,OCHOA CHAVEZ ELIAS JUVENTINO,HOMBRES,58.0,4.0,VINTIMILLA CORDERO EDGAR ESTUARDO,HOMBRES,49.0,,,,NO ELECTOS
7043,3.0,CONSEJERO PROVINCIAL,9.0,GUAYAS,0.0,0.0,12.0,3090000000053.0,PEÑAFIEL MORALES NELLY JANNET,MUJERES,47.0,5.0,WILSON VEITIMILLA ANTONIO FREDDY,HOMBRES,49.0,,,,NO ELECTOS
7044,5.0,CONCEJAL MUNICIPAL,11.0,LOJA,335.0,GONZANAMA,4.0,5113350000003.0,LUDENA GARCIA JUAN FRANCISCO,HOMBRES,56.0,3.0,YANANGOMEZ BRAVO JOSE ELIAS,HOMBRES,49.0,,,,NO ELECTOS
7045,3.0,CONSEJERO PROVINCIAL,13.0,MANABÍ,0.0,0.0,4.0,3130000000016.0,HIDROVO GANCHOZO HERMOGENES ALEJANDRO,HOMBRES,39.0,1.0,ALCIVAR ROMERO JOSEFA SARA,MUJERES,49.0,,,,NO ELECTOS
7046,3.0,CONSEJERO PROVINCIAL,12.0,LOS RÍOS,0.0,0.0,12.0,3120000000031.0,BETANCOURT ALVAREZ CONSORGIA ROSARIO,MUJERES,51.0,3.0,ALZATE SATIZABAL RUTH NELLY,MUJERES,49.0,,,,NO ELECTOS
7047,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,405.0,SALINAS,12.0,5094050000021.0,PIGUAVE  ORRALA LETICIA  MARINA,MUJERES,43.0,3.0,BALON  VERA EMMA  YOLANDA,MUJERES,49.0,,,,NO ELECTOS
7048,5.0,CONCEJAL MUNICIPAL,15.0,NAPO,700.0,ARCHIDONA,7.0,5157000000008.0,HUACHAMIN VEGA SEGUNDO RAMIRO,HOMBRES,37.0,2.0,BASANTES VILLARUEL NORMA MADRIDH,MUJERES,49.0,,,,NO ELECTOS
7049,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,450.0,MANTA,202.0,5134500000015.0,CEDEÑO GALARZA VICENTE BERNARDINO,HOMBRES,47.0,5.0,BASURTO LOOR MERCEDES EULALIA,MUJERES,49.0,,,,NO ELECTOS
7050,7.0,DIPUTADOS PROVINCIALES,17.0,PICHINCHA,0.0,0.0,12.0,7170000000138.0,RODRIGUEZ CEDEÑO GLADYS MARIA,MUJERES,49.0,12.0,BEDON TAMAYO GLORIA VIOLETA,MUJERES,49.0,,,,NO ELECTOS
7051,5.0,CONCEJAL MUNICIPAL,3.0,CAÑAR,250.0,LA TRONCAL,7.0,5032500000008.0,VIVAR RODRIGUEZ MAYRA ALEJANDRA,MUJERES,23.0,2.0,BERMEO AGUILAR GLADYS ESPERANZA,MUJERES,49.0,,,,NO ELECTOS
7052,5.0,CONCEJAL MUNICIPAL,8.0,ESMERALDAS,785.0,ATACAMES,28.0,5087850000041.0,MARIA ANTONIA ZAMORA GODOY,MUJERES,25.0,2.0,BETSABE DEL PILAR RODRIGUEZ QUISHPE,MUJERES,49.0,,,,NO ELECTOS
7053,5.0,CONCEJAL MUNICIPAL,12.0,LOS RÍOS,545.0,VENTANAS,1.0,5125450000003.0,BOBADILLA ALVARADO SABINA NOEMI,MUJERES,39.0,3.0,BRAVO TROYA DOLORES DE LOURDES,MUJERES,49.0,,,,NO ELECTOS
